/mocapdata/cdeng/mpii/test/053106802.jpg 48.2700735446 0,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/051631599.jpg 20.8086520467 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/074376267.jpg 2.0 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/010935393.jpg 23.3452350599 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/040491771.jpg 38.8329756779 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/080462244.jpg 32.8024389337 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/046757036.jpg 32.0156211872 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/084201552.jpg 31.7647603485 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/034188132.jpg 41.400483089 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/095763629.jpg 26.4007575649 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/020946843.jpg 29.1547594742 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/003826414.jpg 49.3963561409 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/087242654.jpg 17.4928556845 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/098474161.jpg 15.0332963784 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/086743560.jpg 16.4012194669 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/059886998.jpg 5.83095189485 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/076368310.jpg 10.7703296143 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/095682604.jpg 21.8403296678 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/064403927.jpg 35.2278299076 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/037708317.jpg 40.3112887415 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/046964892.jpg 31.0161248385 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/075207944.jpg 35.1710107901 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/063827562.jpg 45.2216762184 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/013678334.jpg 45.607017004 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/014490884.jpg 55.0090901579 0,0,1,1,0,0,0
/mocapdata/cdeng/mpii/test/061629667.jpg 76.3806258157 1,0,0,1,0,1,0
/mocapdata/cdeng/mpii/test/011556280.jpg 58.6941223633 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/084262720.jpg 65.7343137182 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/093389897.jpg 50.9901951359 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/036777467.jpg 55.4707129934 1,1,0,0,0,1,0
/mocapdata/cdeng/mpii/test/068601674.jpg 43.0116263352 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/060261628.jpg 48.0832611207 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/052520607.jpg 38.8973006776 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/089041647.jpg 29.8328677804 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/000316731.jpg 33.4215499341 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/028211161.jpg 26.8700576851 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/053827724.jpg 45.2548339959 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/017829326.jpg 71.5052445629 1,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/090786653.jpg 65.7647321898 1,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/064759512.jpg 46.6476151588 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/047788299.jpg 41.0121933088 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/086541704.jpg 30.4795013083 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/029679614.jpg 32.6496554346 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/081112760.jpg 21.1896201004 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/004083355.jpg 32.5576411922 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/096945857.jpg 45.1774279923 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/051542245.jpg 34.0587727319 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/008957634.jpg 31.064449134 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/088061883.jpg 29.0688837075 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/087173909.jpg 48.1040538832 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/065974443.jpg 46.3249392876 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/056336305.jpg 29.7321374946 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/006944783.jpg 54.8178802947 1,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/001361415.jpg 30.886890423 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/004024042.jpg 26.0 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/088423875.jpg 40.3112887415 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/017594163.jpg 26.9258240357 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/091804757.jpg 12.8062484749 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/024551739.jpg 24.0208242989 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/071972584.jpg 32.3882694814 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/055810844.jpg 24.6981780705 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/022336033.jpg 23.4093998214 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/094220066.jpg 26.5706605112 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/069666647.jpg 21.8403296678 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/023684004.jpg 31.7804971641 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/032232183.jpg 26.2488094968 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/062912222.jpg 26.0768096208 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/073534532.jpg 33.9558536927 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/027177877.jpg 30.5286750449 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/099300804.jpg 39.8246155035 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/018316565.jpg 39.0 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/098828859.jpg 37.5765884561 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/079489375.jpg 49.8196748283 0,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/062905760.jpg 42.6380112107 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/052006258.jpg 49.0917508345 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/069562280.jpg 51.3127664427 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/094473013.jpg 44.1814440687 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/031655080.jpg 32.5576411922 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/033377479.jpg 18.4390889146 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/014985492.jpg 24.4131112315 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/048287512.jpg 49.9299509313 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/010212370.jpg 27.5136329844 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/089996652.jpg 43.4165866922 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/028611202.jpg 38.2883794382 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/025891762.jpg 26.4007575649 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/092026260.jpg 50.3587132481 0,0,0,1,0,1,0
/mocapdata/cdeng/mpii/test/080552686.jpg 27.0185121722 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/014107892.jpg 42.4381903478 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/076932450.jpg 38.0131556175 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/091303310.jpg 43.2781700168 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/007851122.jpg 38.4837628098 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/082521499.jpg 55.4616984954 0,0,0,1,0,0,1
/mocapdata/cdeng/mpii/test/054742005.jpg 35.4682957019 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/066919745.jpg 40.162171256 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/049285434.jpg 54.7813836992 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/069780308.jpg 53.5350352573 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/003409786.jpg 49.9299509313 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/076270672.jpg 59.4810894319 0,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/003334370.jpg 38.9486841883 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/045529985.jpg 48.4148737476 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/015096499.jpg 53.9351462406 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/082357428.jpg 38.0788655293 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/031366091.jpg 55.7135531087 0,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/045409354.jpg 51.0392006207 0,0,0,1,0,0,0
/mocapdata/cdeng/mpii/test/042875074.jpg 39.8497176903 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/077250197.jpg 38.6005181312 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/048114436.jpg 25.0599281723 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/012420329.jpg 90.6090503206 1,0,1,0,1,1,1
/mocapdata/cdeng/mpii/test/094380471.jpg 75.7165767847 0,0,0,0,1,0,1
/mocapdata/cdeng/mpii/test/034104414.jpg 42.5440947724 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/071316876.jpg 86.3307592924 1,0,0,0,1,1,1
/mocapdata/cdeng/mpii/test/052420772.jpg 96.1769203084 1,0,0,0,0,1,1
/mocapdata/cdeng/mpii/test/076318987.jpg 60.2162768693 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/024137064.jpg 30.4138126515 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/098624986.jpg 68.5054742338 1,0,0,0,0,0,1
/mocapdata/cdeng/mpii/test/099990098.jpg 54.7448627727 1,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/086952608.jpg 58.8217646794 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/075998337.jpg 58.6685605755 0,0,0,0,1,0,0
/mocapdata/cdeng/mpii/test/038645641.jpg 39.8497176903 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/075327673.jpg 29.8328677804 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/095667554.jpg 22.4722050542 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/002337758.jpg 12.8062484749 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/053791470.jpg 35.4682957019 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/021799830.jpg 32.14031736 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/055787632.jpg 7.61577310586 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/046644709.jpg 28.8617393793 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/055218611.jpg 32.6496554346 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/004212774.jpg 29.6984848098 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/094838443.jpg 43.5660418216 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/068688712.jpg 10.6301458127 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/077389867.jpg 15.0 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/097435860.jpg 19.2353840617 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/027109494.jpg 37.1214223865 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/070302862.jpg 30.2324329157 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/092846865.jpg 36.7151195014 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/068628676.jpg 30.0665927567 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/068110950.jpg 24.7588368063 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/022377257.jpg 29.4278779391 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/032466888.jpg 18.3847763109 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/045731996.jpg 19.6468827044 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/021566316.jpg 23.2594066992 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/086610656.jpg 26.0768096208 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/058615032.jpg 18.6815416923 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/094456326.jpg 19.2353840617 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/057459625.jpg 26.5706605112 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/012390803.jpg 31.1448230048 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/017087043.jpg 27.2946881279 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/098907398.jpg 25.7099202644 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/072556520.jpg 28.8444102037 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/004927875.jpg 24.6981780705 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/070378101.jpg 25.0199920064 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/041217305.jpg 45.0111097397 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/030720839.jpg 48.2597140481 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/083990395.jpg 28.1602556807 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/006384138.jpg 20.0 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/030638289.jpg 53.1413210223 1,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/016090528.jpg 22.5610283454 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/050818488.jpg 24.0208242989 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/001170263.jpg 24.6981780705 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/030097552.jpg 31.064449134 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/093362944.jpg 29.7321374946 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/036045939.jpg 85.7029754443 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/019032122.jpg 34.4818792991 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/087174638.jpg 19.8494332413 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/059401270.jpg 19.2353840617 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/086313396.jpg 27.0185121722 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/058444146.jpg 33.1209903234 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/021323487.jpg 29.1547594742 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/009051990.jpg 23.0867927612 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/040828351.jpg 30.8058436015 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/058271870.jpg 38.0131556175 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/070600241.jpg 29.8328677804 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/061053743.jpg 17.0880074906 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/011088061.jpg 24.1660919472 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/068258167.jpg 21.1896201004 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/098417664.jpg 29.1547594742 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/090558458.jpg 26.83281573 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/087166891.jpg 23.4307490277 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/030217015.jpg 27.7848879789 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/075078818.jpg 27.2029410175 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/085110345.jpg 31.7804971641 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/067832620.jpg 20.8086520467 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/025056176.jpg 30.0 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/095383397.jpg 29.206163733 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/045081941.jpg 18.3847763109 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/012980556.jpg 33.4215499341 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/010977790.jpg 24.1867732449 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/064751899.jpg 23.0217288664 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/043770965.jpg 18.6010752377 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/009448388.jpg 21.0 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/074036457.jpg 31.4006369362 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/079932517.jpg 38.2099463491 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/072541563.jpg 44.1021541424 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/020226088.jpg 25.5538646784 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/068977546.jpg 66.0984114786 1,1,0,0,0,1,0
/mocapdata/cdeng/mpii/test/001072280.jpg 41.0121933088 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/030511214.jpg 79.9312204336 1,1,0,0,0,0,1
/mocapdata/cdeng/mpii/test/039882153.jpg 62.2012861603 1,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/083524695.jpg 65.7951365984 1,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/049892410.jpg 29.206163733 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/094900479.jpg 32.8937684068 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/094103430.jpg 24.1660919472 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/018087404.jpg 26.9072480941 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/018514654.jpg 59.4810894319 0,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/024756207.jpg 67.2681202354 1,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/009235646.jpg 49.578221025 1,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/035987801.jpg 34.0 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/012430464.jpg 67.6239602508 0,0,0,0,0,1,0
/mocapdata/cdeng/mpii/test/037272670.jpg 24.5153013443 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/093198502.jpg 29.5465734054 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/020833286.jpg 41.0365690574 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/071172159.jpg 33.6005952328 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/084576265.jpg 30.0166620396 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/029565857.jpg 26.9258240357 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/074370616.jpg 43.4165866922 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/039501167.jpg 33.6005952328 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/009526207.jpg 48.5489443758 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/031036338.jpg 9.0 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/018958893.jpg 25.495097568 0,0,0,0,0,0,0
/mocapdata/cdeng/mpii/test/080685060.jpg 18.7882942281 0,0,0,0,0,0,0
